True,Predicted,Predicted_prob
249327,249327,0.2682218243992645
375022,375022,0.9113768115942028
232511,232511,0.8330784632721995
275125,275125,0.5342178197176741
164904,164904,0.551615610483995
375958,375958,0.6446468112277668
275128,275125,0.678102157473781
200125,200125,0.9977272727272727
200125,200125,0.5687501727564213
216667,216667,0.5380950229850037
200542,200542,0.4784024685127464
232369,232369,0.5163658941455299
232747,232367,0.33911324337038956
275552,275542,0.2387374026256383
200124,200124,0.5428842683191996
180502,180502,0.47544003167431315
246041,246041,0.33182570426191677
100219,100219,1.0
275442,275442,1.0
275542,275542,0.9635196282255106
232785,200124,0.38132296950303607
200298,200512,0.23525926703288594
200278,200278,0.2500356439794556
375954,375954,0.8100185687178098
201261,201261,0.5379223231306071
375866,375866,0.48108928866064316
364309,364309,1.0
275367,275367,0.6521868949083938
264124,264124,0.528482854893895
201479,201379,0.435164190586273
314125,314125,0.9904545454545455
201038,201038,0.46633616036060893
275297,275624,0.33525258870920516
175907,175907,0.5404039751098576
232434,232434,0.7218336002256953
200597,278594,0.5355466186957059
275552,275552,0.45829505702788476
375958,375958,0.6446468112277668
124964,124964,0.6689140270917915
278233,200336,0.23644396192793504
236724,236724,0.5190588354513761
275387,275387,0.8055994663159731
275122,275542,0.2387374026256383
101921,101921,0.9696729207720152
200017,200017,0.3001960784313725
200626,200279,0.2981327501734892
275999,275999,0.46295062973028256
275477,275477,0.6644891352280314
275609,275542,0.2387374026256383
264037,264037,1.0
200437,200437,0.853487417488208
200077,200077,0.7843390403154139
375851,375851,0.6824455818842335
275258,275258,0.8742930767782717
232725,232902,0.6050701633252021
201013,201013,0.99
100941,100941,0.9100654136494505
375959,375959,0.8547691475191473
275367,275367,0.7833053770907837
275542,275542,0.7812545899632803
201379,201379,0.5616316954445667
264258,264258,0.7581976086184796
124737,124734,0.3102462401017761
375023,375959,0.37139191611310063
275542,275542,0.726236126600105
233901,233901,0.4510419340070599
232724,232901,0.4529330512031832
178075,178075,0.853436129453849
178061,178061,0.8098921608217441
200072,200072,0.7897227502809779
200626,200626,0.5390951829717585
278124,200334,0.5064514437319402
175843,175843,0.4130666040803216
164906,175843,0.4373002582739503
375022,375022,0.7421077405355182
314124,314124,0.9988571428571429
200126,200126,0.9845714285714285
375959,375023,0.6711634786506795
324061,324061,0.6763453884436857
175843,175890,0.43460837366323046
275124,275124,0.9637330645193871
200122,200122,0.4883935019364529
232436,232436,0.9966666666666667
200127,200127,0.856798917771828
178990,178990,0.7650417369223842
246398,264298,0.23469336208827227
103756,103756,0.6546603310048873
275479,275443,0.6249836427058422
246011,246011,0.75
275441,275441,1.0
235124,235124,0.5454155844155845
275124,275124,0.7442216477892258
216671,216671,0.6085566768552837
131560,131570,0.5852557720057721
175834,175843,0.5174888048560555
101927,101927,0.776616057415745
264709,264716,0.5489899351675533
178138,178125,0.5953293639391686
200622,200622,0.9342043107999924
200297,200297,0.4541647110103856
200278,200278,0.9114053724053722
275478,275122,0.0812929292929293
200018,200018,0.86
201037,201037,0.6388809523809524
200013,200019,0.16
375023,375023,0.9156666666666667
200024,200017,0.6094285714285715
275124,275124,0.7442216477892258
200511,200511,0.24634478939430135
200297,200297,0.3690099957102998
301498,301498,0.9814473684210526
101621,101621,1.0
278594,278594,0.7385118039715195
201012,201012,1.0
332710,332710,0.8270839088708085
200074,275477,0.18121357197297808
333111,333111,1.0
278126,200126,0.3092839227324935
200127,200624,0.23731181796704529
101905,101905,0.38615416196221375
364252,364265,0.8402673449957152
275623,275623,0.9109086098067494
275259,275259,0.7902355158470391
233737,233737,0.5069263670210737
278511,278511,0.44
232726,232787,0.55
102742,101927,0.19780058347449653
275368,275368,0.8117541523148943
278537,278434,0.1501403804085278
275124,275124,1.0
275441,275441,1.0
375954,375957,0.45975911306962336
275297,275297,0.5890050375706193
200121,200124,0.3900460541023921
278121,278124,0.6438048849790872
200439,200336,0.7791842879342881
200299,200336,0.5057362637362637
246513,264703,0.15121301303223372
178142,178990,0.43663751883821433
264125,264125,0.7251007557994451
175836,175836,0.9960526315789474
232726,232726,0.7644620042581319
201077,201064,0.3789445603928188
264701,264701,0.8348170428626019
200277,200277,0.4792359862707354
201065,201065,0.2553902927634314
200279,200279,0.8883196335758912
200017,200017,1.0
275124,275124,0.9914577729962346
275259,275608,0.1738335971207735
164903,164909,0.7063379517799021
216664,216664,0.9724312839059676
278297,278234,0.19887617423595702
232767,232767,0.5136574735115571
235124,235124,0.36075487622247526
275542,275542,0.8616118043176868
200437,200437,0.8022296567383507
115912,124734,0.2904022572436212
275441,275441,0.9972326588413987
201045,201045,0.6978950953255173
178405,178405,0.3153706390404469
232768,232738,0.2292112480926286
375985,375985,0.8749734498401852
215312,215312,0.8905555555555555
275542,275542,0.8623671973972544
278124,278124,0.9823487921249487
232901,232901,0.4529330512031832
175907,175907,0.48387819505767765
346082,346082,0.5425491028042901
275121,275124,0.8684810401913885
232726,232726,0.9238015042116419
275125,275125,0.7437064279143236
275258,275368,0.13966607077537102
216622,216622,0.8775138783630158
178075,178075,0.853436129453849
275542,275542,0.7539067339626804
275609,278538,0.173125
200437,200437,0.5786774830348612
200598,200595,0.4591725317778538
200336,200336,1.0
175907,175907,0.849785282568471
364252,364252,0.7127387035341495
175907,175907,0.8500481882205548
201378,201378,0.9977251082251083
275137,275137,0.3278698324050348
200124,200124,0.9618935355699904
275137,275134,0.4156876297626203
375954,375954,0.8100185687178098
278377,278234,0.19887617423595702
375958,375958,1.0
101927,101927,0.6587054461247961
232785,232785,1.0
201378,201378,0.4459969558700036
200538,200538,0.6536890160441408
275542,275542,1.0
375822,375822,0.8527680069663798
141791,141791,0.7186451603951605
200297,200297,0.9638333333333332
275442,275442,0.9386591572480739
333111,333111,0.99
232761,232511,0.5133863420339287
175836,175836,0.8070799804770392
200011,200011,0.9979310344827588
232903,232903,1.0
375827,375957,0.7896768387906493
375956,375956,0.31229769240316047
375022,375022,0.7464881046550392
315933,315933,0.889930382940976
200594,200594,0.7692242369070263
200277,200277,0.5114364320905412
264721,264807,0.6285966823310548
375312,375312,0.5701265636842936
246127,246127,0.7147480838297536
200057,200057,0.7417261904761904
200011,200011,0.9709336505930349
375312,375312,0.6616848566068079
200011,200011,0.3412785785208986
101927,101927,0.6587054461247961
201262,201262,0.9835897435897436
275127,275124,0.6415551927164515
275441,275441,1.0
275368,275125,0.2991479767582709
275135,275125,0.20041540350387202
232903,232903,0.9675
375050,375050,0.88
175907,175907,0.9364783747412614
246995,246995,0.4052739056980655
200122,200298,0.29123924086781755
246398,246398,0.37280492461065473
175843,175836,0.7650049035931388
375050,375050,0.99
200057,264037,0.5480268590210136
378102,378102,0.5041314140883951
232069,232069,0.9791102525660247
264595,278115,0.08764973562098084
314124,375964,0.545842222121221
264718,264718,0.7240436908430123
200389,200387,0.11294162988311925
232901,232901,0.1822795238442493
375824,375824,0.99
375958,375958,0.9473844473611669
246995,246995,0.10560549339895171
315911,315911,0.5045560936238902
275441,275441,0.9378847982176262
275402,275402,0.844053324857143
200335,200335,0.8322045648584365
278125,278125,0.8161214852335397
275298,275125,0.5339897079232124
375023,375956,0.5465059288537549
275126,275123,0.30076614164953736
201011,201011,0.3635
235434,235434,0.5443214285714286
200622,200622,0.9342043107999924
200013,200013,0.8302162105483903
275122,275125,0.6999576094878555
175907,175907,0.6352645925005548
278124,278124,0.9003314331320982
332151,332104,0.8799491936362647
201479,201479,0.785209763946791
275387,275367,0.1965213822730047
201261,201261,0.750988643043833
216684,201261,0.31862124902983807
160030,160030,0.9139260912698413
200438,200438,0.698745695251123
378102,378102,0.9222315535771414
160011,160011,0.4375990398490398
346063,346063,0.48833333333333334
275479,275443,0.6026525474494534
275258,275258,0.4751371560142683
232902,232725,0.9539025974025975
375985,375985,0.8749734498401852
167864,167864,0.45369476834901357
364251,364251,0.9653558319242286
364251,364251,0.9653558319242286
200594,200594,0.8954424578689284
175836,175836,0.7650049035931388
175844,175844,0.9206593383584589
217311,217311,0.7626414820315166
378101,378101,1.0
264716,264719,0.6764457062075442
275134,275134,0.48305860219261304
314125,314125,0.9748876283012339
115981,115944,0.45863071646273146
375050,375050,0.9904545454545455
375050,375050,1.0
264138,264808,0.5817604684788895
201039,201039,0.99
101927,101927,0.7677969274733979
200611,200611,0.17571129177088615
246011,246011,0.75
275369,275369,0.6967745597345152
314126,314126,0.7731868485630362
375031,375964,0.4267114567611381
233434,233434,0.7981803676515957
217312,217312,0.7981123274197938
216671,216671,0.9816679536679537
315933,315933,0.7058749838619192
164519,164519,0.9746539201539199
216612,216612,0.23554130573173232
315931,315931,0.31738812347064455
275297,275297,0.7911460127790942
375953,375953,0.9316867366809315
235287,235287,0.84
375032,375032,0.5088991822131357
216377,216377,0.6152321927850825
275258,275128,0.2613220639344405
200126,200126,0.784329957957824
346063,346063,1.0
375034,375034,0.5825792349726776
216635,216635,0.9943548387096774
264704,264704,0.28655706980149764
278535,200438,0.6171608541099125
375824,375824,0.39025574897915327
264545,264702,0.26529888318943906
232594,232594,0.9354820519666801
375964,375964,0.8629157509157508
315931,315931,0.9574771350831991
275479,275479,0.7137812299838012
200626,200626,0.8641373440307498
200299,200279,0.3172229499891598
201011,201011,0.793155723905724
201041,201041,0.894595052141243
275994,275994,1.0
232749,232749,0.9241885964912281
175844,175844,1.0
375950,375851,0.24571821805645339
278232,278252,0.22171285490071457
314124,314124,0.9918308270676691
232067,232067,0.7919561447856673
200511,200511,0.5532012675674415
375957,375964,0.21881130382845304
314125,314125,1.0
131511,131511,0.6156268070903272
264808,264398,0.5266546933981114
175836,175835,0.5445439545289329
275126,275126,0.4840883909501275
275441,275441,1.0
200011,200437,0.21739912135363004
100892,100892,0.7981030118578555
275121,232901,0.28103641456582634
200437,200121,0.11866666666666667
275443,275443,0.9134549419118566
233701,233701,0.5064651735326641
264123,264126,0.1117115661913033
264478,264495,0.23528214044040963
314126,314126,0.8653969455523164
275297,275297,0.2970294238714321
275477,275477,0.4724658179289172
200024,200017,0.24916666666666668
332104,332104,0.716086551162223
275135,275125,0.30072157024915575
224134,224134,0.9579264047591957
375957,375957,0.7977209414443251
375964,375964,0.9853333333333333
375958,375958,0.7686391063364962
101934,101934,0.610628110679298
275125,275125,0.624429553825761
275441,275441,0.7903206631217999
275125,275125,0.5339897079232124
275257,275257,0.7793063986821366
264124,264124,0.9549420345736137
275478,200012,0.38865811965811964
275154,275154,0.9186007685453218
217313,217313,0.9094022608428115
175843,175844,0.4634173272245796
200125,200125,0.9725608531786776
275123,275123,0.30076614164953736
215671,215671,0.9850532746823067
200437,200437,0.9398453159938294
200621,200297,0.2264962969984496
275993,275993,0.45575809261692685
275126,275126,0.9815474930340479
232903,232903,0.48670575318763104
126731,126731,0.8565611682877092
200297,200277,0.5114364320905412
180041,180041,0.5103625152755068
375822,375822,0.27277411674054375
100892,100892,0.7845833333333334
246397,246397,0.8479067801418201
275126,275126,0.9885454545454546
214034,214034,0.9004655742807917
215312,215312,0.9275053691406632
104705,104705,0.9260764411027569
232901,232901,0.9516782831782649
164519,164519,0.8661835341043402
375031,375031,0.6926746463118453
200336,200336,1.0
200439,200439,0.3735929447087342
200532,200512,0.3656645981545779
200279,200279,0.7696870276896594
375956,375959,0.9078847672335644
215671,215671,0.6413462540940641
275367,275367,0.4755502149256086
175835,175835,0.6274208796661432
200388,275125,0.1809420560866015
200017,200017,0.9259250785446437
200538,200538,0.49365717174915547
160451,160451,0.15148769606957754
278115,278115,0.772592879256966
275552,275552,0.7013688277139886
375014,375014,0.48202941810575806
278235,278232,0.556613897585054
115990,115990,0.3985179570814508
201262,201262,0.8028040789438304
232511,232511,0.5133863420339287
201078,201065,0.6010530643938421
232726,232726,0.8773727484201622
200052,200052,0.9409820261437909
375959,375959,0.7198302541362778
232124,232124,0.5434616387159126
375956,375023,0.3671479774705581
200154,275154,0.1355136029498773
232737,232751,0.1495956674346836
200019,200019,0.8391666666666666
275552,275368,0.23542247149135698
235990,235990,0.24438994447347068
200278,200278,0.7739999767580474
275542,275542,0.2387374026256383
175907,175835,0.631885453546644
103103,101927,0.1744648343297586
216668,216668,0.31438570352209483
232776,232776,0.9239188290433943
375314,375314,0.7311272824397824
175843,175843,0.45436490688191833
275124,275127,0.6079631712220438
200126,200126,0.8697088179093777
201377,201377,0.657636282566286
115910,115911,0.3870085266624386
200334,200334,0.9097770066095001
216664,216664,0.7448000713116397
132939,132939,0.6553333333333333
200388,200388,0.6922069582095419
200277,200297,0.32631305544524997
101927,101927,0.6587054461247961
324061,332104,0.378758435147967
200611,200611,0.7532247914441278
200154,200154,0.8685727432518613
200598,200598,0.5341791920481994
201011,201011,0.99
264706,264809,0.3122224406806111
275623,275623,0.7975243850094116
232787,232787,0.97
200388,200388,0.657434150148773
275129,275129,0.7543206452335864
246128,246128,0.369792795195001
200336,200336,1.0
246125,246125,0.5519668534967448
200121,200121,0.6329660128847531
375957,375957,0.46171896678643615
275542,275542,0.2762912675946751
178990,178990,0.7767245979210347
201263,201263,0.6617612159777049
275368,275368,0.9016293254721924
375021,375021,0.2823118279569893
375050,375050,1.0
375957,375957,0.45975911306962336
200124,200124,0.9956081081081081
275542,275542,0.9394301181873567
200511,200511,0.986875
278124,278247,0.21061542691095045
125731,125731,0.8920343125842352
200625,200625,0.2281107144913489
275623,275623,0.6615954471505349
275442,275442,1.0
215313,215313,0.9840940585484151
201478,201478,0.48648883440581514
278115,278115,0.9335389381330329
200368,200368,0.20420850811395128
100214,100214,0.825
275397,275397,0.05126920902151105
200437,200437,0.9582695008499268
275139,275139,0.6749749096455291
346062,346062,0.4702240676992092
200124,200124,0.44805077709544233
200512,200398,0.5258940834571593
164510,164510,0.8672586750822225
346061,375957,0.5153792820417801
346071,346071,0.5978373015873015
200013,200013,0.6826666666666666
275124,275124,1.0
175850,175850,0.9975
124968,124968,0.7620692444810092
264717,264717,0.43948173712023875
200552,200552,0.5641887197369969
101966,101966,0.8639914312067672
131561,131560,0.23756977368800944
235287,235287,0.48864344306627705
236761,236761,0.26030589019937705
364266,364266,0.99
332174,332174,0.5606306745270964
364251,375031,0.16768801888581752
275137,275137,0.45389791936573287
275368,275368,0.23740409064022183
275128,201262,0.6307801304975219
232749,232749,0.9631666666666666
275608,275608,0.8428019737762844
201477,201477,0.8114941092451662
275126,275126,0.9232985669635542
200038,200018,0.1624868778280543
275126,275126,0.9418028215610805
275125,275125,0.29614653733322216
200388,200388,0.8048950216450217
275994,275994,0.7733662902740656
175843,175890,0.5216445458244027
375953,375959,0.5753810108950899
132883,132798,0.5371658133938837
201013,201013,0.8075
200336,200336,0.95
246512,246128,0.3045943419720023
375959,375959,0.993125
375023,375023,0.5500858493358493
100892,100892,0.3289597452897494
275127,275127,0.8075219868950636
246011,246011,0.5270868925405688
301499,301499,0.49526206457095584
264717,264717,0.5227956070490796
200437,200367,0.4560206768481578
232761,232761,0.6516140280345991
200437,200437,0.7672459543171053
264124,264131,0.15618418358476605
375957,375957,0.5211326761424661
178081,178081,0.9389610794352133
375827,375864,0.5627272727272727
375964,375964,0.8839734623585369
264807,264807,0.5056012421162798
232798,232798,0.6462313913653647
375024,375950,0.34631030375743405
232747,232747,0.5389608060064166
175844,175844,1.0
275154,275154,0.5615330150216498
275478,275478,0.5241274386837508
235990,235990,0.34801926442887754
232787,232787,1.0
275124,275124,0.49722292165241866
278232,200625,0.6735452891568847
200334,200334,0.3456520716585429
200367,200297,0.5862837754134064
201478,201478,0.4983446594249303
275125,275125,0.9985714285714284
164906,175907,0.4151984046385524
200079,200079,0.6776470461243704
200543,278116,0.15521573896050012
375953,375953,0.9783333333333333
160656,160963,0.06442430211573746
346061,346061,0.8229828958623076
200599,200599,0.2744456946882228
275609,200438,0.24762173771263155
264398,264808,0.5437819814988933
175907,100892,0.5743967986541283
264808,264808,0.9673643009209572
131560,131560,0.6590228838405168
275297,275297,0.7879387989619692
275129,275129,0.9824313725490196
275442,275442,1.0
200368,200438,0.32032127974889574
232737,232737,0.07666644117971579
164400,164400,0.5913742749147065
335103,375959,0.11425
101623,101623,0.31330796510636605
101621,101621,1.0
215673,215673,0.9286789126637132
100646,100659,0.1586384530246861
131510,131510,0.8953228657267072
275124,275124,0.9903691683569978
232367,232737,0.6496089650579984
364278,364265,0.44338209799542005
275441,275441,1.0
200624,200624,0.5847960767302873
200593,200593,0.8277222222222221
201377,201377,0.5635024183991953
232798,232798,0.6362313913653647
232277,232785,0.3969004916574032
275477,275477,0.6811076604554864
375953,375959,0.7198302541362778
200124,200124,0.98292
375957,375957,1.0
375050,375050,1.0
178872,178872,0.2740406911995403
375031,375021,0.6367962184873951
200623,200369,0.1671160232868637
200019,200019,0.9162335216572505
178075,178075,0.5270263099886486
201037,201037,0.6700877192982456
264704,264704,0.8658827056273496
100892,100892,0.5458515296768772
275273,275623,0.4169627304693654
275368,275368,0.23740409064022183
264808,264808,0.9198061894246105
275387,275387,0.8055994663159731
275137,275137,0.7583596336859043
275259,275543,0.46023060139358757
232512,200155,0.11043280536392247
232719,232719,0.6640821041098972
275125,275125,0.5111132052583119
200126,200126,0.17657178932178932
275125,275125,0.5342178197176741
275273,275273,0.575273034914327
200622,200625,0.8752827192711089
200298,200298,0.9493903884368016
200017,200017,0.9928571428571428
124737,124737,0.7463492238884928
200297,200297,0.3620536503326251
232901,232901,0.45587214721153013
264398,264808,0.30047476017830016
375050,375050,0.94
364264,364251,0.6425156399095654
224118,224118,0.35826068718348514
301499,301499,0.9578444444444445
375022,375958,0.4175687085677772
278124,278124,0.8534921756838765
201011,201011,0.12867573709967106
178051,178142,0.2177812101692506
375957,375957,0.998
216635,216635,0.8967227440347919
275125,275138,0.8721940870189718
264389,264718,0.30261927638713915
364264,364264,0.8981779975464184
132882,132798,0.6380339063716324
275299,275299,0.4479098909179094
275297,275124,0.5388195709567847
100892,100892,0.8244728604728604
264298,264718,0.519403083047493
200336,200336,1.0
264719,264809,0.39176966775509586
235379,235379,0.6023997628529579
200626,200626,0.39704753659213815
278538,278535,0.2908782999371889
200538,200538,0.7177935735830797
232297,232367,0.33911324337038956
375021,375957,0.46171896678643615
278122,278122,0.7263508677689512
380016,380016,0.3950733916205295
180933,182938,0.3674133853610554
167200,167200,0.8920431354359926
375021,375021,1.0
275133,275133,0.3127553075752793
178990,178990,0.35897671080469074
164903,164903,0.6920143831179273
315932,315932,0.6252825168755449
264037,200057,0.7417261904761904
200072,200122,0.24172052406017325
375311,375311,0.7472455154908658
200013,200365,0.165228756608552
200124,200124,0.9741472940622968
175835,175841,0.2803968013870421
175890,175834,0.32413244678562214
275368,275368,0.41394867866971224
333111,333111,1.0
375050,375050,1.0
175907,175907,0.8456280901121132
101611,101621,0.3901470588235294
275388,275272,0.6778979156971715
201037,201037,1.0
275272,275272,0.8069449187183321
275129,275056,0.335229797979798
236767,236767,0.36697116523558315
346081,346081,0.5325478835978836
375050,375050,1.0
275137,275137,0.3185431605077045
200438,200438,0.31086632723179813
235124,235124,0.35200574699920817
375021,375021,0.5580894957017575
275479,275479,0.41804311397016775
216909,216909,0.7262612702898664
332106,332106,1.0
275158,275158,0.3563020646140293
200126,200126,0.8459260773658666
375021,375021,0.9324898690636474
232763,232763,0.9516437242330704
275126,275126,0.9885454545454546
378102,378102,0.9222315535771414
232798,232798,0.9601132246376812
232299,232369,0.5163658941455299
275388,275368,0.5990494205065845
175835,175835,0.6274208796661432
232747,232737,0.4141792110924482
278115,278115,0.9084149184695869
232726,232726,0.9238015042116419
201011,201011,0.8400965608465608
215622,216622,0.3744232342664048
264128,264128,0.3191452397226833
216622,216622,0.9927583936800528
275135,275135,0.5970112568247419
246511,246511,0.9284529728177502
146860,146860,0.8535599522886518
346062,375958,0.5477489421415224
264701,264701,0.4246628336413613
131560,131560,0.723417897462015
375957,375957,1.0
375965,375965,0.81717898043985
175831,175831,0.5023188196667501
232512,232512,1.0
246398,246398,0.6042871117084827
200298,200622,0.9342043107999924
282331,101621,0.08930523657628921
275389,275389,0.6579620207643356
216671,216671,0.6996675353135005
275477,275477,0.37350978365253695
260531,260311,0.30956762210006344
246397,246537,0.22870108341224704
200597,200597,0.8121285886201158
346061,346061,0.8227619244582789
200367,200297,0.2608286433321738
235289,235289,0.7112485779221851
164906,175907,0.4394139627302715
200625,200625,0.6735452891568847
200124,200124,0.6031826958373298
378105,378102,0.5088475697084186
375957,375957,1.0
217312,217312,0.7209456976922293
264478,264478,0.6131507936507937
101743,101743,0.97321355738641
200335,200368,0.3941534108592931
175844,175844,1.0
201077,201077,0.38695398857047614
200621,200277,0.3558124690105587
375953,375953,0.9316867366809315
364251,364251,0.9653558319242286
164990,101934,0.1032624328791122
264478,264478,0.384047619047619
164300,164300,0.7849937100503138
275258,275258,0.4238394704852647
375958,346062,0.4702240676992092
275441,275441,0.7201380390083248
215994,215994,0.405614792484854
200124,200124,0.8566499281846959
160354,160410,0.11158967544270836
275367,275367,0.48301166571435994
275441,275441,1.0
200122,200125,0.4385702790135836
104705,104705,1.0
200511,246511,0.3658803573021383
275441,275441,1.0
200625,200625,0.7242155800759928
364264,364264,0.9681779975464184
275387,275367,0.20682698186511592
278277,278277,0.5521603937838107
275442,275442,0.9590909090909091
246397,246397,0.5837891956203984
375959,375959,0.7198302541362778
200625,200125,0.36556757563405656
264707,201377,0.4743025210084034
200124,200124,0.9975
232751,232751,0.7047167343103531
378102,378102,0.9184696235137411
264125,278125,0.06191375346910198
375953,375953,1.0
160927,160927,0.99
375958,375958,0.4336587967587968
275034,214034,0.3659601441977754
264122,264432,0.3493920972644377
275512,275512,0.8794444444444446
314125,364265,0.6029027247262541
232763,232763,0.5813996809191313
100218,100218,0.98
301498,301498,0.9355933311667946
246434,246434,0.3229261374864616
200157,200154,0.20884166286334152
275125,275125,0.7896948760733591
275542,275542,0.9955555555555555
275552,275552,0.6386672191529439
301497,301497,0.67
264807,264807,0.9388074975133799
278125,278125,0.7710515498234016
132936,132936,0.255996114157564
364311,364251,0.4668175521279856
164906,164906,0.6136362221852107
232334,232367,0.3821042983665117
200154,200154,0.6533935565248088
275368,275368,0.6337777265704403
175836,175836,0.6316563756832025
278377,278234,0.19887617423595702
246435,246435,0.3437110694742547
136921,136921,0.5514004132908376
175844,175844,1.0
131571,131570,0.5634651778240691
375953,375950,0.3670842540181452
201479,201479,0.785209763946791
314125,375955,0.2862445887445888
200126,200126,0.8826140359640359
246014,246014,0.9821504145642911
101963,101963,0.9143913829367356
131537,131537,0.4727288018656811
375021,375021,0.918632530994944
200279,278279,0.4876824462548887
364251,364251,0.440343214479405
201011,201011,0.99
216672,215312,0.18716295236434494
200124,200437,0.1865867568594863
164519,164519,0.38782814176564173
375023,375959,0.5753810108950899
264478,264478,0.9342857142857143
200625,200625,0.8752827192711089
346062,346062,1.0
200336,275259,0.21124238253618594
264701,264701,0.7685931974676662
200057,200057,0.37446603589598126
264718,264298,0.5703613385737252
200594,200594,0.32465656763872563
375050,375050,0.99
275441,275441,0.9972326588413987
131185,132886,0.2633716742767168
175907,175907,1.0
246398,246398,0.3547414060068578
200512,200512,0.914808422058422
200596,200019,0.24009999999999998
275124,275124,0.5963766413174217
217311,217311,0.6863338282189203
200121,275137,0.14222824192110414
200542,200542,0.5170502738215392
275258,275258,0.42223110634130134
178885,178885,0.2568643587641453
275442,275442,0.9946750106532716
249153,249153,0.6688698579130491
375050,375050,0.99
232701,232701,1.0
275623,275623,0.6741152941003208
314126,314126,0.9493969455523164
264477,264477,0.5709870897484217
375022,375852,0.3229710743281682
201013,201013,0.23
364252,364252,0.9948540305010893
246512,246092,0.1990679693916435
200124,200124,1.0
375957,375957,0.5153792820417801
175843,175907,0.5883759299068465
216664,216664,0.6778510154061625
133882,133882,0.907045883003603
200438,200438,0.9733781811870047
264257,264477,0.4121558375238731
200336,200336,0.33846060482991497
214041,275014,0.8696729611384785
167013,167013,0.2428319569381511
232594,232594,0.7191174242424242
131181,131181,0.5353708725453346
131560,131560,0.6721579413117812
178125,178125,0.11650430701740376
201594,201594,0.4886579121108096
278115,278115,0.5404218015546465
275623,275299,0.7816984538206572
175844,175844,1.0
275124,275127,0.7927525735771301
375959,375959,0.9827083333333334
101921,101921,0.6199000983108683
264153,264709,0.2639611817652138
201377,201377,0.2525399802569992
175843,175843,0.9544297911952109
375957,375957,0.8828242307257012
275257,275257,0.4033385365621966
364264,364264,0.9458635402275172
216378,216378,0.8913816518980486
332166,332166,1.0
375021,375021,0.5108381670978316
200624,200624,0.2644830499995229
275607,275607,0.6585054961876305
115914,115944,0.6263621341197029
275124,275124,0.8066809698465052
200439,200439,0.702249180107094
104741,104741,0.9350631481194146
378105,378105,0.5141813300226343
214034,214034,0.9951298701298701
264701,264701,0.6953306058647396
275997,275997,0.9706609362859363
246092,201065,0.5922589097206553
217311,216514,0.30659416835266795
216671,216671,0.6998314697397301
215673,215673,0.7366621425409519
175831,101905,0.38615416196221375
278378,278115,0.9939704740251426
101927,101927,0.9386688334957896
200625,200625,0.48479222599931404
216664,216664,0.9415728137056807
200126,200126,0.6599999706426342
200052,200052,0.6150254098360656
275126,275126,0.7317257764467545
375957,375957,0.9070172585626751
275138,275135,0.6001064949199799
200052,278115,0.6556281546213993
164519,164519,0.8661835341043402
375953,375959,0.5753810108950899
124968,125964,0.538424097602882
216666,216666,0.7259888707730313
275542,275542,1.0
278115,200538,0.9205090326898068
101621,101621,0.8591468310031865
375955,375022,0.6381802143916723
200299,200299,0.5810366720084851
232367,232367,0.38158157141082844
175907,175907,0.4151984046385524
275297,275271,0.4216647378450742
200593,200593,0.8954841834087582
232124,232124,0.5064054142220973
200336,200336,0.8569457455113191
200511,216664,0.6420618281067219
201064,201064,0.5010201125103275
175907,175907,0.91
200072,200072,0.7897227502809779
375958,375958,1.0
249151,249151,0.5413897277049471
200594,200594,0.9866666666666667
131561,131561,0.3694240238071317
201319,201319,0.8810451977401129
103754,103754,0.494805755780984
200125,200125,0.995682382133995
275133,275999,0.2027684331797235
201011,201011,0.89425
201594,201594,0.3551214825739247
275273,275273,0.928315669148542
275443,275443,0.6249836427058422
275124,275124,0.6360277581979074
275128,275128,0.6242748025976624
232751,232751,0.8888542787621734
175836,175843,0.4130666040803216
375050,375050,0.96
200597,200597,0.9308472297514498
375023,375023,0.9913809523809525
375957,375957,0.9302487072314658
200018,200018,0.9337980364656382
278128,278128,0.44419884093373435
200013,275016,0.4657606837606838
275443,275443,0.6710289317205351
375021,324061,0.5984584724550791
115990,115990,0.9645544203502919
375957,375957,1.0
375958,375958,0.4175687085677772
375955,375958,0.4175687085677772
201012,201012,0.9985714285714287
278115,278115,0.9976579741208225
280124,200124,0.42377853440226665
200122,200122,0.757334407741839
314126,314126,0.9652173913043478
275443,275443,0.8860620068615411
375959,375966,0.4674122807017544
233914,233914,0.9534495235318371
200124,200124,0.21379156523204068
275994,249327,0.24900343195075197
375822,375312,0.8498438970475247
275272,275272,0.631458931210811
275441,275441,1.0
232067,232067,0.7335811077370156
160024,160030,0.5518941038809282
275442,275442,1.0
162151,162151,0.9918840579710145
232901,232901,0.4529330512031832
160456,160365,0.11925733867642081
375050,375050,0.95
375851,375851,0.5810390941434046
200124,200124,0.9630152207001522
232767,232434,0.5290750285862945
200597,200594,0.34462740977370127
375024,375024,0.29333333333333333
215689,215689,0.5574245664976629
332104,332104,0.9881666666666666
201594,201594,0.7157969389653249
275257,275257,0.8224429491410717
190001,190001,0.946222483764962
216671,200511,0.19915595929593613
200019,200019,0.8166666666666668
164991,164991,0.44250821983702343
275387,275387,0.475126654421108
200622,200622,0.9342043107999924
375851,375957,0.8494532384757554
275542,275542,0.2387374026256383
232785,232785,0.8827505330325489
200297,264724,0.91884392151753
264387,264807,0.3073311386851077
131561,164991,0.08883188913103181
200019,200019,0.545
201078,201065,0.6010530643938421
182701,182701,0.3458680246609828
